date,News,curr_econ_CSI,department_store
2020-09-01,-0.0008053151230473787,-0.2513144282809061,0.055488685617652855
2020-10-01,0.05438518629680189,0.3227733922630507,0.020619287202736203
2020-11-01,0.07529944137604971,0.21622310846963622,-0.018727139050698227
2020-12-01,0.006172859107080875,-0.25131442828090567,-0.07149397124615575
2021-01-01,0.005960224498563704,0.0,0.058173127270495506
2021-02-01,-0.06414825677220026,0.11778303565638293,0.14092734665256845
2021-03-01,0.06475979743687166,0.13353139262452274,0.0
2021-04-01,0.0472501975778723,0.06713930283762881,-0.006677821142605289
2021-05-01,-0.03406243053424873,0.09884583463663255,-0.022872661665991778
2021-06-01,0.025444933156430594,0.10064352577968716,0.0630914592241556
2021-07-01,-0.00979489381220855,-0.13657553500575048,-0.08299691957096833
2021-08-01,-0.06838695775052717,-0.06291382541056922,0.018190194060058396
2021-09-01,-0.032317464839533905,0.012903404835907573,0.1119482111250436
2021-10-01,-0.019329766139667193,0.02531780798428951,0.004594188785055131
2021-11-01,0.061052255993172544,0.012422519998557924,0.01891846056566937
2021-12-01,0.006370305513692109,-0.02500130220541763,-0.01891846056566937
2022-01-01,-0.07897003393163704,-0.03871451218069044,0.01891846056566937
2022-02-01,0.0036711470078421016,-0.013245226750020933,-0.02889934956334983
2022-03-01,0.0,-0.05480823649499467,-0.0007719027785810795
2022-04-01,0.010360798744591726,0.04138521616285473,0.025916084579606924
2022-05-01,-0.01470968213893098,0.0,0.006001518388697669
2022-06-01,-0.20645548770360644,-0.20972053098206977,0.008193714370309024
2022-07-01,0.08016176237931383,-0.33314444652853803,-0.006698945781079324
2022-08-01,0.07175827500072973,0.08894748601649605,0.006698945781079324
2022-09-01,-0.1332830270876162,0.06187540371808753,-0.009690720637902217
2022-10-01,-0.07521429132717916,-0.06187540371808753,-0.01509462622248492
2022-11-01,0.10367079355547659,-0.02150620522096336,-0.0684498359047776
2022-12-01,-0.062329845898141834,0.10318423623523065,0.040691692871755336
2023-01-01,0.12250002553452255,0.0,-0.03906435321238
2023-02-01,0.03994032253925628,-0.060624621816434576,0.13088561922807251
2023-03-01,-0.035777874563441614,0.08004270767353638,-0.039277776122283115
2023-04-01,0.00943453226898594,0.10919929196499156,-0.0007421150618878158
2023-05-01,0.0162213802300899,0.0984400728132524,0.03357979736944117
2023-06-01,0.05355897038014312,0.07522342123758818,-0.03283768230755335
2023-07-01,0.004418052446804488,0.08338160893905044,-0.0022279994363127997
2023-08-01,-0.03144537694326388,-0.04082199452025481,-0.012719961999559715
2023-09-01,0.018231497664288554,-0.08701137698963013,-0.01135945573358299
2023-10-01,-0.055618066957407564,-0.030771658666753687,0.005317141277619619
2023-11-01,0.07147343874720224,-0.031748698314579826,0.006042314455963371
2023-12-01,0.010013207660594325,0.07755823434587406,0.006006024060211779
2024-01-01,-0.03875651446791206,0.029413885206293955,0.0007482230053517114
2024-02-01,0.08080816472354169,0.014388737452099676,-0.013554424384628838
2024-03-01,0.025547330890639763,-0.028987536873252395,-0.006846736522117425
2024-04-01,-0.025918388408811666,0.0,-0.0146100253485546
2024-05-01,0.01501018098334761,-0.014815085785141235,-0.006995753366027202
2024-06-01,-0.0006400000218453883,0.05798725765034973,0.0031152673169492218
2024-07-01,-0.02556641659821679,0.08112554481236867,0.013132672327280659
2024-08-01,-0.0707503058175094,-0.05334598070529317,-0.007704198352987746
2024-09-01,-0.006364622182051249,-0.027779564107075494,0.010003931064519023
2024-10-01,0.017978689452823104,0.027779564107075494,-0.006144412572340663
2024-11-01,9.953715232402516e-05,-0.041964199099031596,0.001539646185592325
2024-12-01,-0.1584230894281733,-0.2972515234679318,0.015267472130788384
