date,News,curr_living_CSI,curr_econ_CSI,travel_consume_exp_CSI,durable_consume_exp_CSI,clothes_consume_exp_CSI,eatout_consume_exp_CSI
2017-12-01,-0.07061756721395351,-0.021053409197832273,-0.03109058707003154,-0.010362787035546717,0.0,0.0,-0.010695289116747553
2018-01-01,0.03332893259791181,0.0,-0.054067221270275745,0.0,0.0,-0.01960847138837618,0.010695289116747553
2018-02-01,-0.07340138318244094,0.0,-0.01117330059812538,0.0,0.0,0.009852296443011,0.0
2018-03-01,-0.016683033142224524,0.010582109330536937,-0.02272825107755594,0.020619287202736203,-0.010362787035546717,0.0,0.0
2018-04-01,0.017443417172779085,0.0,-0.011560822401076365,-0.010256500167189486,-0.010471299867295336,-0.009852296443011,-0.010695289116747553
2018-05-01,0.004833903540885309,0.0,0.034289073478632304,0.010256500167189486,0.0,0.0,0.02127739844728449
2018-06-01,-0.03855527651156443,-0.010582109330536937,-0.05781957088882628,-0.010256500167189486,0.0,0.0,-0.010582109330536937
2018-07-01,-0.11164770900254783,-0.03243527575315408,-0.08701137698962924,-0.010362787035546717,-0.02127739844728449,-0.009950330853167877,-0.02150620522096336
2018-08-01,0.05545996708239631,-0.022223136784710107,-0.09531017980432477,-0.04255961441879563,0.010695289116747553,-0.020202707317519497,0.0
2018-09-01,0.04918608617796938,0.01117330059812538,-0.08961215868968786,-0.010929070532190721,0.021053409197832273,0.020202707317519497,0.010810916104215806
2018-10-01,-0.15131781674295386,0.011049836186584727,0.04580953603129423,0.010929070532190721,0.0,0.0,0.0
2018-11-01,0.07398461333978368,-0.011049836186584727,-0.07755823434587406,-0.03315220731690083,-0.010471299867295336,-0.030459207484708983,-0.010810916104215806
2018-12-01,-0.014647542440886951,-0.01117330059812538,0.0,-0.01129955525393278,-0.010582109330536937,-0.010362787035546717,-0.02197890671877545
2019-01-01,0.05344460781599292,0.01117330059812538,0.04725288485054513,0.01129955525393278,0.010582109330536937,0.0,0.0
2019-02-01,-0.014816620844751327,0.032789822822991255,0.07410797215372256,0.0,0.0,0.0,-0.01117330059812538
2019-03-01,-0.001253394774492378,-0.021739986636406528,0.0,0.022223136784710107,0.0,0.010362787035546717,0.022223136784710107
2019-04-01,0.061018012852191994,0.021739986636406528,0.055569851154810834,0.021739986636406528,0.0,0.010256500167189486,0.010929070532190721
2019-05-01,-0.0715245184087312,-0.021739986636406528,-0.06995858860691051,0.0,-0.010582109330536937,-0.010256500167189486,-0.010929070532190721
2019-06-01,0.0008445946448016883,0.0,0.0,-0.010810916104215806,0.0,-0.010362787035546717,-0.011049836186584727
2019-07-01,-0.061251401147958795,0.0,-0.029413885206293955,0.0,-0.02150620522096336,-0.021053409197832273,0.011049836186584727
2019-08-01,-0.07318494161524214,-0.011049836186584727,-0.06155789299943315,-0.05588045839445677,0.0,-0.010695289116747553,-0.011049836186584727
2019-09-01,0.13780760596460961,0.02197890671877545,0.07637297878457439,-0.011560822401076365,0.02150620522096336,0.031748698314579826,-0.01117330059812538
2019-10-01,-0.025781762503490846,0.0,0.05715841383994835,0.04546237407675768,0.010582109330536937,0.030771658666753687,0.022223136784710107
2019-11-01,0.1162229542157478,0.0,0.01379332213233564,0.0,0.0,-0.010152371464017484,0.0
2019-12-01,0.015539661576321251,0.0,0.013605652055779238,0.011049836186584727,0.0,0.0,0.010929070532190721
2020-01-01,-0.0355306232857906,0.010810916104215806,0.05264373348542151,0.010929070532190721,0.0,-0.020619287202736203,0.0
2020-02-01,-0.2267768837346349,-0.021739986636406528,-0.1670540846631665,-0.1029479692524422,-0.02127739844728449,-0.010471299867295336,-0.03315220731690083
2020-03-01,-0.1483265515412695,-0.09201889872025149,-0.5520685823000395,-0.21414798840563254,-0.0899482366629396,-0.09952959534703343,-0.14483094787845552
2020-04-01,0.1273254690504766,-0.07503518594291414,-0.2035989552412394,-0.12715517548524602,-0.04820210181787754,-0.04762804898925399,-0.026317308317374
2020-05-01,0.12175187507320828,0.025642430613337375,0.14953173397096364,0.08134563945395179,0.024391453124159135,0.04762804898925399,0.06453852113757108
2020-06-01,0.09314477881451655,0.061368946376291866,0.2006706954621511,0.0,0.011976191046715101,0.011560822401076365,0.024692612590372143
2020-07-01,0.07265982986687458,0.011834457647003305,0.10763066419236544,0.060624621816435464,0.023530497410193973,0.02272825107755594,0.0
2020-08-01,-0.06599650384977807,0.0,0.09716374845364806,0.0431721718652085,0.022989518224699523,0.0,0.03593200922606332
2020-09-01,-0.0008053151230473787,-0.04820210181787754,-0.2513144282809061,-0.16833531481921504,-0.0584962066816086,-0.04598511324182297,-0.09884583463663255
2020-10-01,0.05438518629680189,0.05989814158106821,0.3227733922630507,0.1823215567939549,0.06979576193554138,0.0791373205587238,0.08701137698962924
2020-11-01,0.07529944137604971,0.034289073478632304,0.21622310846963622,0.08004270767353638,0.03315220731690083,0.02150620522096336,0.03509131981127034
2020-12-01,0.006172859107080875,-0.034289073478632304,-0.25131442828090567,-0.12260232209233202,-0.04445176257083361,-0.05465841253786419,-0.07145896398214457
2021-01-01,0.005960224498563704,0.0,0.0,0.04255961441879563,0.01129955525393278,0.01117330059812538,0.036367644170874236
2021-02-01,-0.06414825677220026,0.011560822401076365,0.11778303565638293,0.054067221270275745,0.022223136784710107,0.02197890671877545,0.0465200156348935
2021-03-01,0.06475979743687166,0.02272825107755594,0.13353139262452274,0.0881072675102672,0.010929070532190721,0.02150620522096336,0.02247285585205816
2021-04-01,0.0472501975778723,0.03315220731690083,0.06713930283762881,-0.012121360532344916,0.0,0.0,0.0
2021-05-01,-0.03406243053424873,0.010810916104215806,0.09884583463663255,0.04762804898925399,0.02150620522096336,0.021053409197832273,0.032789822822991255
2021-06-01,0.025444933156430594,0.0,0.10064352577968716,0.12036368224987548,0.021053409197832273,0.020619287202736203,0.04211148535012654
2021-07-01,-0.00979489381220855,-0.021739986636406528,-0.13657553500575048,-0.14389417966006945,-0.021053409197832273,-0.03109058707003154,-0.06385147198653307
2021-08-01,-0.06838695775052717,0.0,-0.06291382541056922,0.0,0.010582109330536937,0.0,0.0
2021-09-01,-0.032317464839533905,0.0,0.012903404835907573,0.023530497410193973,-0.010582109330536937,0.010471299867295336,0.021739986636406528
2021-10-01,-0.019329766139667193,0.010929070532190721,0.02531780798428951,0.09952959534703343,0.021053409197832273,0.030771658666753687,0.031748698314579826
2021-11-01,0.061052255993172544,0.0,0.012422519998557924,0.04124295853404902,0.0,0.0,0.030771658666753687
2021-12-01,0.006370305513692109,-0.010929070532190721,-0.02500130220541763,-0.14077255388108245,-0.021053409197832273,-0.030771658666753687,-0.07333127308554932
2022-01-01,-0.07897003393163704,0.0,-0.03871451218069044,0.011560822401076365,0.0,0.0,0.010810916104215806
2022-02-01,0.0036711470078421016,-0.011049836186584727,-0.013245226750020933,0.02272825107755594,-0.010695289116747553,0.0,0.0
2022-03-01,0.0,0.0,-0.05480823649499467,0.043963123421116634,0.02127739844728449,0.020619287202736203,0.031748698314579826
2022-04-01,0.010360798744591726,0.02197890671877545,0.04138521616285473,0.0825210236880034,-0.010582109330536937,0.0,0.020619287202736203
2022-05-01,-0.01470968213893098,-0.03315220731690083,0.0,0.029270382300112807,0.010582109330536937,0.0,0.020202707317519497
2022-06-01,-0.20645548770360644,-0.02272825107755594,-0.20972053098206977,-0.0492710490067827,-0.02127739844728449,-0.03109058707003154,-0.0408219945202557
2022-07-01,0.08016176237931383,-0.07145896398214457,-0.33314444652853803,-0.07333127308554932,-0.043963123421116634,-0.0320883145515003,-0.053488684950986354
2022-08-01,0.07175827500072973,0.024391453124159135,0.08894748601649605,-0.05588045839445677,0.022223136784710107,-0.010929070532190721,0.010929070532190721
2022-09-01,-0.1332830270876162,0.023810648693718406,0.06187540371808753,0.044951387862266046,0.010929070532190721,0.03243527575315408,0.0
2022-10-01,-0.07521429132717916,-0.023810648693718406,-0.06187540371808753,0.0,-0.010929070532190721,0.0,-0.010929070532190721
2022-11-01,0.10367079355547659,0.0,-0.02150620522096336,-0.022223136784710107,-0.022223136784710107,-0.02150620522096336,-0.022223136784710107
2022-12-01,-0.062329845898141834,0.0,0.10318423623523065,0.01117330059812538,0.01117330059812538,0.010810916104215806,0.022223136784710107
2023-01-01,0.12250002553452255,-0.012121360532344916,0.0,0.0,0.011049836186584727,-0.021739986636406528,-0.011049836186584727
2023-02-01,0.03994032253925628,0.0,-0.060624621816434576,0.011049836186584727,0.0,0.010929070532190721,0.0
2023-03-01,-0.035777874563441614,0.012121360532344916,0.08004270767353638,0.03243527575315408,-0.011049836186584727,0.02150620522096336,0.011049836186584727
2023-04-01,0.00943453226898594,0.04706751085798544,0.10919929196499156,0.03141619623337899,0.032789822822991255,0.010582109330536937,0.03243527575315408
2023-05-01,0.0162213802300899,0.011428695823623158,0.0984400728132524,0.02040887163120697,0.010695289116747553,0.020834086902842053,0.021053409197832273
2023-06-01,0.05355897038014312,0.01129955525393278,0.07522342123758818,0.02000066670666989,0.021053409197832273,0.02040887163120697,0.010362787035546717
2023-07-01,0.004418052446804488,0.022223136784710107,0.08338160893905044,0.0,-0.010471299867295336,-0.010152371464017484,0.0
2023-08-01,-0.03144537694326388,0.0,-0.04082199452025481,-0.02000066670666989,0.010471299867295336,0.0,0.02040887163120697
2023-09-01,0.018231497664288554,-0.022223136784710107,-0.08701137698963013,-0.02040887163120697,-0.010471299867295336,-0.010256500167189486,-0.030771658666753687
2023-10-01,-0.055618066957407564,-0.01129955525393278,-0.030771658666753687,-0.020834086902842053,0.0,0.0,-0.021053409197832273
2023-11-01,0.07147343874720224,-0.011428695823623158,-0.031748698314579826,-0.02127739844728449,-0.010582109330536937,0.0,-0.02150620522096336
2023-12-01,0.010013207660594325,0.011428695823623158,0.07755823434587406,0.02127739844728449,0.0,-0.020834086902842053,0.0320883145515003
2024-01-01,-0.03875651446791206,0.01129955525393278,0.029413885206293955,0.010471299867295336,0.021053409197832273,0.010471299867295336,0.010471299867295336
2024-02-01,0.08080816472354169,0.01117330059812538,0.014388737452099676,-0.010471299867295336,-0.021053409197832273,0.0,-0.010471299867295336
2024-03-01,0.025547330890639763,-0.01117330059812538,-0.028987536873252395,0.020834086902842053,0.0,0.010362787035546717,0.0
2024-04-01,-0.025918388408811666,0.0,0.0,0.0,-0.010695289116747553,0.0,0.010471299867295336
2024-05-01,0.01501018098334761,-0.01129955525393278,-0.014815085785141235,-0.010362787035546717,0.0,-0.010362787035546717,-0.021053409197832273
2024-06-01,-0.0006400000218453883,0.02247285585205816,0.05798725765034973,0.030771658666753687,0.010695289116747553,0.010362787035546717,0.010582109330536937
2024-07-01,-0.02556641659821679,0.011049836186584727,0.08112554481236867,0.010050335853502013,0.010582109330536937,0.0,0.020834086902842053
2024-08-01,-0.0707503058175094,-0.011049836186584727,-0.05334598070529317,-0.030459207484708983,-0.010582109330536937,-0.010362787035546717,-0.020834086902842053
2024-09-01,-0.006364622182051249,0.0,-0.027779564107075494,-0.020834086902842053,-0.010695289116747553,0.0,0.0
2024-10-01,0.017978689452823104,0.0,0.027779564107075494,0.010471299867295336,0.010695289116747553,0.020619287202736203,0.0
2024-11-01,9.953715232402516e-05,0.011049836186584727,-0.041964199099031596,0.0,-0.010695289116747553,-0.010256500167189486,0.0
2024-12-01,-0.1584230894281733,-0.044951387862266046,-0.2972515234679318,-0.08701137698962924,-0.032789822822991255,-0.06385147198653307,-0.06524052186840112
